<<<<<<< HEAD
=======
1.778060e-02,0.000000e+00,4.999168e+02,3.509766e+02,-2263,-2263,-7.526241e+02,7.526241e+02,0.000000e+00,-1.244007e+01,-2.434305e+00,2.975641e-01,2.729100e+02,1.304264e+02
2.692424e-01,0.000000e+00,5.009026e+02,3.507429e+02,-2272,-2272,-7.544487e+02,7.544487e+02,0.000000e+00,-1.247023e+01,-2.533677e+00,2.975819e-01,2.009271e+02,1.204433e+02
4.451591e-01,0.000000e+00,5.006062e+02,3.503678e+02,-2286,-2286,-7.573575e+02,7.573575e+02,0.000000e+00,-1.251831e+01,-2.534021e+00,2.975819e-01,2.009271e+02,1.204433e+02
5.653977e-01,0.000000e+00,5.014930e+02,3.499335e+02,-2264,-2264,-7.528596e+02,7.528596e+02,0.000000e+00,-1.244396e+01,-2.536151e+00,2.975641e-01,2.009100e+02,1.204264e+02
6.897690e-01,-2.604740e+00,5.012557e+02,3.504589e+02,2085,914,1.170365e+02,1.170365e+02,1.170365e+02,0.000000e+00,1.271237e-01,2.975819e-01,2.009271e+02,1.204433e+02
8.051404e-01,-2.604740e+00,4.912557e+02,3.434589e+02,2085,914,1.170365e+02,1.170365e+02,1.170365e+02,0.000000e+00,-3.397491e-03,2.975819e-01,2.009271e+02,1.204433e+02
9.111495e-01,-2.604740e+00,4.822557e+02,3.384589e+02,2085,914,1.170365e+02,1.170365e+02,1.170365e+02,0.000000e+00,-1.154645e-02,2.975819e-01,2.009271e+02,1.204433e+02
1.030333e+00,-2.604740e+00,4.722557e+02,3.324589e+02,2085,914,1.170365e+02,1.170365e+02,1.170365e+02,0.000000e+00,-2.581031e-02,2.975819e-01,2.009271e+02,1.204433e+02
1.138804e+00,-2.604740e+00,4.622557e+02,3.264589e+02,2085,914,1.170365e+02,1.170365e+02,1.170365e+02,0.000000e+00,-5.615237e-02,2.975819e-01,2.009271e+02,1.204433e+02
1.268465e+00,-2.604740e+00,4.512557e+02,3.204589e+02,2085,914,1.170365e+02,1.170365e+02,1.170365e+02,0.000000e+00,-1.173707e-01,2.975819e-01,2.009271e+02,1.204433e+02
1.374537e+00,-2.604723e+00,4.422656e+02,3.144632e+02,8109,8109,1.321923e+03,-1.321923e+03,0.000000e+00,2.184996e+01,2.374807e-01,2.975819e-01,2.009271e+02,1.204433e+02
1.455586e+00,-2.469685e+00,4.419720e+02,3.146519e+02,7960,7960,1.292191e+03,-1.292191e+03,0.000000e+00,2.135853e+01,1.469333e-01,2.975641e-01,2.009100e+02,1.204264e+02
1.530156e+00,-2.469685e+00,4.419065e+02,3.154504e+02,7952,7952,1.290544e+03,-1.290544e+03,0.000000e+00,2.133131e+01,2.890801e-01,2.975819e-01,2.009271e+02,1.204433e+02
1.668927e+00,-2.469685e+00,4.422195e+02,3.157726e+02,7957,7957,1.291508e+03,-1.291508e+03,0.000000e+00,2.134724e+01,5.779084e-01,2.975641e-01,2.009100e+02,1.204264e+02
