<<<<<<< HEAD
1.591900e-03,1.493628e+00,1.690260e+02,3.480819e+02,-2148,-2148,-7.296821e+02,7.296821e+02,0.000000e+00,-1.206086e+01,3.913043e+01,-3.015215e+00
4.680630e-02,1.493628e+00,1.685882e+02,3.478361e+02,-735,-735,-4.471822e+02,4.471822e+02,0.000000e+00,-7.391441e+00,3.888836e+01,-1.847860e+00
9.328340e-02,1.344997e+00,1.682286e+02,3.473156e+02,-1638,-1638,-6.277613e+02,6.277613e+02,0.000000e+00,-1.037622e+01,3.938806e+01,-2.594055e+00
1.395536e-01,1.691244e+00,1.346992e+02,3.580678e+02,-2068,-2068,-7.137792e+02,7.137792e+02,0.000000e+00,-1.179800e+01,3.900585e+01,-2.949501e+00
1.849238e-01,1.192536e+00,1.683010e+02,3.478710e+02,-1461,-1461,-5.923115e+02,5.923115e+02,0.000000e+00,-9.790272e+00,3.989276e+01,-2.447568e+00
2.312481e-01,1.192536e+00,1.678328e+02,3.478332e+02,-413,-413,-3.827821e+02,3.827821e+02,0.000000e+00,-6.326977e+00,3.809077e+01,-1.581744e+00
2.772762e-01,1.463621e+00,1.372051e+02,3.653932e+02,-1782,-1782,-6.564815e+02,6.564815e+02,0.000000e+00,-1.085093e+01,3.946905e+01,-2.712734e+00
3.243633e-01,1.388479e+00,1.388319e+02,3.683534e+02,-1708,-1708,-6.417980e+02,6.417980e+02,0.000000e+00,-1.060823e+01,3.923742e+01,-2.652058e+00
3.691324e-01,8.882517e-01,1.675662e+02,3.486913e+02,-1099,-1099,-5.198430e+02,5.198430e+02,0.000000e+00,-8.592446e+00,3.964009e+01,-2.148112e+00
4.151250e-01,8.882517e-01,1.412876e+02,3.721116e+02,-115,-115,-3.230893e+02,3.230893e+02,0.000000e+00,-5.340319e+00,3.860032e+01,-1.335080e+00
4.621560e-01,1.162259e+00,1.430855e+02,3.752179e+02,-1412,-1412,-5.825386e+02,5.825386e+02,0.000000e+00,-9.628736e+00,3.934101e+01,-2.407184e+00
5.095610e-01,1.081263e+00,1.452532e+02,3.770591e+02,-1317,-1317,-5.635888e+02,5.635888e+02,0.000000e+00,-9.315517e+00,3.913695e+01,-2.328879e+00
5.567827e-01,5.767804e-01,1.680392e+02,3.487121e+02,-707,-707,-4.415309e+02,4.415309e+02,0.000000e+00,-7.298031e+00,3.982409e+01,-1.824508e+00
6.054887e-01,4.979686e-01,1.674913e+02,3.493761e+02,-621,-621,-4.243893e+02,4.243893e+02,0.000000e+00,-7.014700e+00,3.936327e+01,-1.753675e+00
6.539889e-01,4.179990e-01,1.678234e+02,3.488805e+02,-511,-511,-4.022147e+02,4.022147e+02,0.000000e+00,-6.648177e+00,4.005262e+01,-1.662044e+00
7.001609e-01,3.404916e-01,1.678492e+02,3.493530e+02,-412,-412,-3.825932e+02,3.825932e+02,0.000000e+00,-6.323855e+00,3.954500e+01,-1.580964e+00
7.457636e-01,3.404916e-01,1.677129e+02,3.499364e+02,-774,-774,-4.549256e+02,4.549256e+02,0.000000e+00,-7.519431e+00,3.995665e+01,-1.879858e+00
7.930749e-01,1.864605e-01,1.673631e+02,3.491542e+02,1891,1108,7.838496e+01,7.838496e+01,7.838496e+01,0.000000e+00,3.919248e+01,-1.437423e+00
8.408711e-01,1.863610e-01,1.713631e+02,3.501542e+02,1891,1108,7.838692e+01,7.838692e+01,7.838692e+01,0.000000e+00,3.919248e+01,-1.437323e+00
8.898132e-01,1.862608e-01,1.753631e+02,3.511542e+02,1891,1108,7.838888e+01,7.838888e+01,7.838888e+01,0.000000e+00,3.919248e+01,-1.437223e+00
9.371483e-01,1.862608e-01,1.783631e+02,3.521542e+02,1891,1108,7.839084e+01,7.839084e+01,7.839084e+01,0.000000e+00,3.919248e+01,-1.437223e+00
9.831104e-01,1.862608e-01,1.823631e+02,3.521542e+02,1891,1108,7.839280e+01,7.839280e+01,7.839280e+01,0.000000e+00,3.919248e+01,-1.437223e+00
1.032325e+00,1.861563e-01,1.863631e+02,3.531542e+02,1891,1108,7.839476e+01,7.839476e+01,7.839476e+01,0.000000e+00,3.919248e+01,-1.437119e+00
1.079282e+00,1.861563e-01,1.893631e+02,3.541542e+02,1891,1108,7.839672e+01,7.839672e+01,7.839672e+01,0.000000e+00,3.919248e+01,-1.437119e+00
1.126106e+00,1.861433e-01,1.933631e+02,3.541542e+02,1891,1108,7.839868e+01,7.839868e+01,7.839868e+01,0.000000e+00,3.919248e+01,-1.437106e+00
1.172691e+00,1.862480e-01,1.963631e+02,3.551542e+02,1892,1107,7.840064e+01,7.840064e+01,7.840064e+01,0.000000e+00,3.919248e+01,-1.437210e+00
1.220320e+00,1.860994e-01,2.003631e+02,3.561542e+02,1892,1107,7.840260e+01,7.840260e+01,7.840260e+01,0.000000e+00,3.919248e+01,-1.437062e+00
1.264641e+00,1.860994e-01,2.033631e+02,3.571542e+02,1892,1107,7.840456e+01,7.840456e+01,7.840456e+01,0.000000e+00,3.919248e+01,-1.437062e+00
